task_type,input_size_total_bytes,peak_mem_bytes
SeismogramSynthesis,2217717,2053919644
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2492098,2342324636
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2010574,2003838746
PeakValCalcOkaya,0,3110000
ZipPSA,43454,6160000
ZipSeis,4095572,6250000
ExtractSGT,39232472866,21223934
SeismogramSynthesis,3981381,3829416997
PeakValCalcOkaya,0,3119598
SeismogramSynthesis,4028533,4030506981
PeakValCalcOkaya,0,3128378
SeismogramSynthesis,3722725,3724549135
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2614630,2644625007
PeakValCalcOkaya,0,3086060
SeismogramSynthesis,2042401,1929726280
PeakValCalcOkaya,0,3115028
SeismogramSynthesis,4190241,4035335269
PeakValCalcOkaya,0,3082039
SeismogramSynthesis,4323326,4325444429
PeakValCalcOkaya,0,3115842
SeismogramSynthesis,3280052,3328471111
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2684050,2846406365
PeakValCalcOkaya,0,3117938
SeismogramSynthesis,3732183,3734011769
PeakValCalcOkaya,0,3093487
SeismogramSynthesis,3537193,3538926224
PeakValCalcOkaya,0,3104473
SeismogramSynthesis,4312215,4314327985
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5198423,5200970227
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3161810,3160053103
PeakValCalcOkaya,0,3099752
SeismogramSynthesis,2292943,2294066542
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2133721,2006277194
PeakValCalcOkaya,0,3100813
SeismogramSynthesis,4327679,4259153793
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2032042,2033037700
PeakValCalcOkaya,0,3081263
SeismogramSynthesis,4866787,4720230369
PeakValCalcOkaya,0,3137147
SeismogramSynthesis,2529858,2693240294
PeakValCalcOkaya,0,3088042
SeismogramSynthesis,2035679,2036676482
PeakValCalcOkaya,0,3076187
SeismogramSynthesis,4176388,4117248369
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4037465,3875559959
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4142820,4210670474
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3185877,3065096645
PeakValCalcOkaya,0,3113300
SeismogramSynthesis,4915237,4891770534
PeakValCalcOkaya,0,3125801
SeismogramSynthesis,3810585,3847101487
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3155469,3157015179
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5221008,5223566293
PeakValCalcOkaya,0,3132410
SeismogramSynthesis,4443807,4533400118
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3137459,3163779164
PeakValCalcOkaya,0,3098891
SeismogramSynthesis,5101273,5103772623
PeakValCalcOkaya,0,3099464
SeismogramSynthesis,3629602,3651524348
PeakValCalcOkaya,0,3110652
SeismogramSynthesis,5031790,4904779487
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4235980,4319099192
PeakValCalcOkaya,0,3099676
SeismogramSynthesis,2367987,2294138083
PeakValCalcOkaya,0,3136307
SeismogramSynthesis,5069419,5071903015
PeakValCalcOkaya,0,3133154
SeismogramSynthesis,4513898,4495693051
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5424390,5427047951
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3734957,3741465628
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4752869,4589481882
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2887713,2738321853
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3542354,3632252573
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4416512,4504041416
PeakValCalcOkaya,0,3082392
SeismogramSynthesis,5154670,5157195788
PeakValCalcOkaya,0,3144560
SeismogramSynthesis,4444401,4537496261
PeakValCalcOkaya,0,3130285
SeismogramSynthesis,2792378,2907312431
PeakValCalcOkaya,0,3123070
SeismogramSynthesis,5231784,5105103443
PeakValCalcOkaya,0,3130218
SeismogramSynthesis,2628114,2629401775
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4765653,4704295911
PeakValCalcOkaya,0,3116683
SeismogramSynthesis,4545749,4547976417
PeakValCalcOkaya,0,3122243
SeismogramSynthesis,4160387,4281940563
PeakValCalcOkaya,0,3129916
SeismogramSynthesis,4273017,4163039602
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3948609,3950543818
PeakValCalcOkaya,0,3141290
SeismogramSynthesis,4938051,4967693900
PeakValCalcOkaya,0,3126634
SeismogramSynthesis,2864913,2876381877
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4463842,4602799369
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3035814,2902007510
PeakValCalcOkaya,0,3126013
SeismogramSynthesis,5489636,5492325921
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2143140,2165973129
PeakValCalcOkaya,0,3101250
SeismogramSynthesis,3170388,3128493995
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5146112,5148633594
PeakValCalcOkaya,0,3110339
SeismogramSynthesis,5018871,4874840737
PeakValCalcOkaya,0,3134828
SeismogramSynthesis,2284154,2429922369
PeakValCalcOkaya,0,3088742
SeismogramSynthesis,1869971,1870887285
PeakValCalcOkaya,0,3122699
SeismogramSynthesis,4424590,4300052906
PeakValCalcOkaya,0,3080844
SeismogramSynthesis,3357264,3358909059
PeakValCalcOkaya,0,3084491
SeismogramSynthesis,2465427,2466635059
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2036767,2174988994
PeakValCalcOkaya,0,3114235
SeismogramSynthesis,3806714,3808579289
PeakValCalcOkaya,0,3142050
SeismogramSynthesis,1927067,1928011262
PeakValCalcOkaya,0,3122127
SeismogramSynthesis,2933346,2934783339
PeakValCalcOkaya,0,3081078
SeismogramSynthesis,3078729,3080237577
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4420819,4324074187
PeakValCalcOkaya,0,3080419
SeismogramSynthesis,4370112,4372253354
PeakValCalcOkaya,0,3102677
SeismogramSynthesis,5038462,5142321007
PeakValCalcOkaya,0,3138598
SeismogramSynthesis,4468301,4592668185
PeakValCalcOkaya,0,3139066
SeismogramSynthesis,3410802,3412473292
PeakValCalcOkaya,0,3108011
SeismogramSynthesis,5178200,5180737318
PeakValCalcOkaya,0,3075419
SeismogramSynthesis,5109298,5111801556
PeakValCalcOkaya,0,3101450
SeismogramSynthesis,3965680,3967623183
PeakValCalcOkaya,0,3098392
SeismogramSynthesis,4472909,4612603475
PeakValCalcOkaya,0,3093541
SeismogramSynthesis,3473198,3571738690
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5478262,5358459252
PeakValCalcOkaya,0,3120015
SeismogramSynthesis,4972446,4896414604
PeakValCalcOkaya,0,3120027
SeismogramSynthesis,2329917,2251391646
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3142465,3144004807
PeakValCalcOkaya,0,3113285
SeismogramSynthesis,3313101,3378715818
PeakValCalcOkaya,0,3132518
SeismogramSynthesis,4115519,4071416990
PeakValCalcOkaya,0,3101425
SeismogramSynthesis,5188040,5193489282
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5530641,5414302886
PeakValCalcOkaya,0,3134251
SeismogramSynthesis,2346933,2247410942
PeakValCalcOkaya,0,3099902
SeismogramSynthesis,3427186,3428865321
PeakValCalcOkaya,0,3108613
SeismogramSynthesis,2439038,2440233128
PeakValCalcOkaya,0,3089336
SeismogramSynthesis,2104950,2105981425
PeakValCalcOkaya,0,3095926
SeismogramSynthesis,5033518,5035984423
PeakValCalcOkaya,0,3123649
SeismogramSynthesis,4368688,4370828657
PeakValCalcOkaya,0,3142001
SeismogramSynthesis,5037240,5038264921
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4166825,4065598593
PeakValCalcOkaya,0,3114573
SeismogramSynthesis,4955076,4957503987
PeakValCalcOkaya,0,3098751
SeismogramSynthesis,2486112,2645426223
PeakValCalcOkaya,0,3093225
SeismogramSynthesis,4319970,4477924664
PeakValCalcOkaya,0,3111180
SeismogramSynthesis,4188275,4190327254
PeakValCalcOkaya,0,3104374
ExtractSGT,40097592780,19599132
SeismogramSynthesis,4523359,4525575445
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5163463,5165993096
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3132658,3272468604
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4403528,4405685728
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4035341,4194845193
PeakValCalcOkaya,0,3114436
SeismogramSynthesis,3719863,3555077601
PeakValCalcOkaya,0,3079498
SeismogramSynthesis,2426104,2504459308
PeakValCalcOkaya,0,3112545
SeismogramSynthesis,2809242,2810618528
PeakValCalcOkaya,0,3135975
SeismogramSynthesis,4405091,4407249494
PeakValCalcOkaya,0,3115555
SeismogramSynthesis,5431333,5433994353
PeakValCalcOkaya,0,3091275
SeismogramSynthesis,5549654,5404160949
PeakValCalcOkaya,0,3112755
SeismogramSynthesis,2329158,2248159304
PeakValCalcOkaya,0,3128184
SeismogramSynthesis,2391638,2392809902
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4573275,4575515904
PeakValCalcOkaya,0,3096786
SeismogramSynthesis,2533982,2535223651
PeakValCalcOkaya,0,3095414
SeismogramSynthesis,2641193,2499629935
PeakValCalcOkaya,0,3081686
SeismogramSynthesis,2479685,2464268934
PeakValCalcOkaya,0,3128031
SeismogramSynthesis,3534140,3423028973
PeakValCalcOkaya,0,3082986
SeismogramSynthesis,5317406,5177512974
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5021400,5089901394
PeakValCalcOkaya,0,3139165
SeismogramSynthesis,3941565,3943496366
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2534099,2550772388
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3352256,3267085300
PeakValCalcOkaya,0,3144353
SeismogramSynthesis,5443798,5446465461
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5198838,5142249746
PeakValCalcOkaya,0,3124573
SeismogramSynthesis,5163369,5041754614
PeakValCalcOkaya,0,3110719
SeismogramSynthesis,2602189,2465293555
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2049049,2050053034
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3102910,3034769597
PeakValCalcOkaya,0,3138672
SeismogramSynthesis,4236880,4076215272
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4382360,4385506666
PeakValCalcOkaya,0,3143367
SeismogramSynthesis,3352287,3377546100
PeakValCalcOkaya,0,3131919
SeismogramSynthesis,4494231,4420191740
PeakValCalcOkaya,0,3090522
SeismogramSynthesis,3294602,3203439250
PeakValCalcOkaya,0,3081673
SeismogramSynthesis,1974878,2034632624
PeakValCalcOkaya,0,3118433
SeismogramSynthesis,4923233,4801322998
PeakValCalcOkaya,0,3133822
SeismogramSynthesis,2124791,2095724288
PeakValCalcOkaya,0,3134355
SeismogramSynthesis,3742188,3744021672
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3734756,3604178133
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4606115,4608371996
PeakValCalcOkaya,0,3090720
SeismogramSynthesis,4430634,4432805010
PeakValCalcOkaya,0,3142505
SeismogramSynthesis,4752057,4822657268
PeakValCalcOkaya,0,3086821
SeismogramSynthesis,3996092,3998050085
PeakValCalcOkaya,0,3102798
SeismogramSynthesis,3568525,3570273577
PeakValCalcOkaya,0,3118359
SeismogramSynthesis,4672503,4837558287
PeakValCalcOkaya,0,3099713
SeismogramSynthesis,4485565,4377026699
PeakValCalcOkaya,0,3081283
SeismogramSynthesis,2985926,2987389103
PeakValCalcOkaya,0,3116060
SeismogramSynthesis,4219446,4369975976
PeakValCalcOkaya,0,3116335
SeismogramSynthesis,5262972,5405881973
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2853511,2836224991
PeakValCalcOkaya,0,3137629
SeismogramSynthesis,4641244,4558128563
PeakValCalcOkaya,0,3100212
SeismogramSynthesis,4554696,4556927801
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3977096,4056346720
PeakValCalcOkaya,0,3076691
SeismogramSynthesis,5466765,5469443714
PeakValCalcOkaya,0,3106038
SeismogramSynthesis,1889457,2023792293
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4163161,4265712238
PeakValCalcOkaya,0,3144037
SeismogramSynthesis,5205268,5125041719
PeakValCalcOkaya,0,3121175
SeismogramSynthesis,2098972,2011645532
PeakValCalcOkaya,0,3130255
SeismogramSynthesis,2787013,2629011278
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2689089,2690406653
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2357474,2358629162
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4210902,4116073781
PeakValCalcOkaya,0,3077496
SeismogramSynthesis,4654567,4656847737
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5015661,4901140444
PeakValCalcOkaya,0,3099281
SeismogramSynthesis,3115380,2968188685
PeakValCalcOkaya,0,3122506
SeismogramSynthesis,1887604,1767456893
PeakValCalcOkaya,0,3093393
SeismogramSynthesis,1949584,2059220695
PeakValCalcOkaya,0,3132295
SeismogramSynthesis,3495195,3542207855
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4038917,4176503590
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2688459,2689776344
PeakValCalcOkaya,0,3100890
SeismogramSynthesis,2780757,2851179177
PeakValCalcOkaya,0,3075477
SeismogramSynthesis,5159727,5292377142
PeakValCalcOkaya,0,3098623
SeismogramSynthesis,2552748,2689331068
PeakValCalcOkaya,0,3084369
SeismogramSynthesis,4751621,4650645731
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4344012,4346140565
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2162102,2299593802
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5333517,5268997766
PeakValCalcOkaya,0,3119755
SeismogramSynthesis,3203817,3195452941
PeakValCalcOkaya,0,3085955
SeismogramSynthesis,5025968,4955497260
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2648323,2805997411
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2487849,2489068046
PeakValCalcOkaya,0,3089192
SeismogramSynthesis,4347116,4349246086
PeakValCalcOkaya,0,3096722
SeismogramSynthesis,2813987,2815365853
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2385102,2376823974
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3943182,3945114159
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2929624,3059642052
PeakValCalcOkaya,0,3132881
SeismogramSynthesis,4760926,4900915259
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2047115,2011647918
PeakValCalcOkaya,0,3089052
SeismogramSynthesis,3638818,3522234058
PeakValCalcOkaya,0,3141932
SeismogramSynthesis,3943797,3983002056
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2513412,2514643571
PeakValCalcOkaya,0,3105718
SeismogramSynthesis,5523540,5647846335
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3496034,3339063699
PeakValCalcOkaya,0,3079865
SeismogramSynthesis,4043501,4045482315
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2050734,2051738859
PeakValCalcOkaya,0,3116306
SeismogramSynthesis,2602061,2603336009
PeakValCalcOkaya,0,3136889
SeismogramSynthesis,2755616,2756966251
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4201176,4306995875
PeakValCalcOkaya,0,3089366
SeismogramSynthesis,3653601,3816438687
PeakValCalcOkaya,0,3116775
SeismogramSynthesis,3369945,3371596273
PeakValCalcOkaya,0,3137316
SeismogramSynthesis,4284833,4286932568
PeakValCalcOkaya,0,3126274
SeismogramSynthesis,1921715,1807966014
PeakValCalcOkaya,0,3078335
SeismogramSynthesis,3388876,3390536549
PeakValCalcOkaya,0,3091314
SeismogramSynthesis,2935737,2897760394
PeakValCalcOkaya,0,3079834
SeismogramSynthesis,2928047,2999802266
PeakValCalcOkaya,0,3112894
SeismogramSynthesis,4233620,4235694473
PeakValCalcOkaya,0,3132832
SeismogramSynthesis,3673789,3828208621
PeakValCalcOkaya,0,3078381
SeismogramSynthesis,2831813,2833200588
PeakValCalcOkaya,0,3141758
SeismogramSynthesis,4905594,4793473325
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5361284,5363911029
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2994350,2995817231
PeakValCalcOkaya,0,3131260
SeismogramSynthesis,3699687,3836018553
PeakValCalcOkaya,0,3083848
SeismogramSynthesis,4280216,4282313305
PeakValCalcOkaya,0,3097908
SeismogramSynthesis,5344885,5387599960
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4745976,4748301528
PeakValCalcOkaya,0,3143467
ExtractSGT,38999066012,20507893
SeismogramSynthesis,3097196,3098713626
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5246453,5325039885
PeakValCalcOkaya,0,3113487
SeismogramSynthesis,4034263,3924434742
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3904183,3906096049
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5271160,5248653319
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2066396,2125381939
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4431851,4434022606
PeakValCalcOkaya,0,3140707
SeismogramSynthesis,2347415,2456071584
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2153559,2311538706
PeakValCalcOkaya,0,3084555
SeismogramSynthesis,2583284,2636609767
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4094744,4213502761
PeakValCalcOkaya,0,3142357
SeismogramSynthesis,4251082,4130329651
PeakValCalcOkaya,0,3118625
SeismogramSynthesis,4009075,3886005314
PeakValCalcOkaya,0,3113595
SeismogramSynthesis,4245945,4163499435
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3513718,3593609591
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3243133,3303963874
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3373344,3474087187
PeakValCalcOkaya,0,3105471
SeismogramSynthesis,5099545,4982381870
PeakValCalcOkaya,0,3134749
SeismogramSynthesis,3668447,3650348619
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1856753,1791498830
PeakValCalcOkaya,0,3083761
SeismogramSynthesis,4455708,4338731474
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2295346,2296470719
PeakValCalcOkaya,0,3131537
SeismogramSynthesis,2231857,2232950609
PeakValCalcOkaya,0,3115357
SeismogramSynthesis,3145187,3002235945
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3055383,3050215870
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5423291,5562934790
PeakValCalcOkaya,0,3109784
SeismogramSynthesis,4077805,4079803124
PeakValCalcOkaya,0,3090760
SeismogramSynthesis,3660024,3661817411
PeakValCalcOkaya,0,3127648
SeismogramSynthesis,2368702,2325143445
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4839763,4862602913
PeakValCalcOkaya,0,3120503
SeismogramSynthesis,5425429,5402707400
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3084932,3086443616
PeakValCalcOkaya,0,3098363
SeismogramSynthesis,5187061,5189602659
PeakValCalcOkaya,0,3144004
SeismogramSynthesis,4441412,4610275583
PeakValCalcOkaya,0,3088009
SeismogramSynthesis,5427598,5456366969
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3496841,3665705298
PeakValCalcOkaya,0,3096598
SeismogramSynthesis,2570227,2571486411
PeakValCalcOkaya,0,3093473
SeismogramSynthesis,2057627,1903383669
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2536577,2520825620
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3548544,3708670519
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5442728,5445394936
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4643386,4645661259
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3648516,3650303772
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3920615,3806724230
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2842483,2843875816
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4056290,4058277582
PeakValCalcOkaya,0,3107057
SeismogramSynthesis,4276212,4374455717
PeakValCalcOkaya,0,3135121
SeismogramSynthesis,2681131,2775992671
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4371120,4373261848
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4668834,4590124503
PeakValCalcOkaya,0,3078722
SeismogramSynthesis,2780075,2783091268
PeakValCalcOkaya,0,3126037
SeismogramSynthesis,4749062,4790071663
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4202956,4318061606
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2504763,2375328252
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4966414,4985552464
PeakValCalcOkaya,0,3091534
SeismogramSynthesis,2996399,2997867235
PeakValCalcOkaya,0,3102278
SeismogramSynthesis,4970549,4912203020
PeakValCalcOkaya,0,3084793
SeismogramSynthesis,3387982,3224268835
PeakValCalcOkaya,0,3131715
SeismogramSynthesis,3110685,3208500469
PeakValCalcOkaya,0,3142801
SeismogramSynthesis,3152839,3270226415
PeakValCalcOkaya,0,3134354
SeismogramSynthesis,3124458,3124502632
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3693027,3706471725
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2032989,1902199047
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2428208,2375434281
PeakValCalcOkaya,0,3133183
SeismogramSynthesis,4606937,4645178178
PeakValCalcOkaya,0,3129088
SeismogramSynthesis,5271107,5349261886
PeakValCalcOkaya,0,3077775
SeismogramSynthesis,5062267,4952239705
PeakValCalcOkaya,0,3090652
SeismogramSynthesis,2812285,2813663019
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4386071,4349444810
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5241007,5183129960
PeakValCalcOkaya,0,3105313
SeismogramSynthesis,2656447,2534921091
PeakValCalcOkaya,0,3093381
SeismogramSynthesis,5489556,5386294206
PeakValCalcOkaya,0,3099740
SeismogramSynthesis,5482244,5317745598
PeakValCalcOkaya,0,3106180
SeismogramSynthesis,2393325,2501555362
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2695155,2566499332
PeakValCalcOkaya,0,3079682
SeismogramSynthesis,5088950,5091443585
PeakValCalcOkaya,0,3141756
SeismogramSynthesis,2190707,2191780446
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2962347,3066413611
PeakValCalcOkaya,0,3078343
SeismogramSynthesis,3319253,3159908790
PeakValCalcOkaya,0,3136657
SeismogramSynthesis,3508855,3510574338
PeakValCalcOkaya,0,3101657
SeismogramSynthesis,3476324,3519729769
PeakValCalcOkaya,0,3108321
SeismogramSynthesis,4187249,4089967930
PeakValCalcOkaya,0,3086557
SeismogramSynthesis,3557610,3559353228
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4021622,4023592594
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4094966,4070423919
PeakValCalcOkaya,0,3092052
SeismogramSynthesis,4701340,4544462921
PeakValCalcOkaya,0,3116626
SeismogramSynthesis,3052278,3053773616
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5473205,5412502199
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3164648,3166198677
PeakValCalcOkaya,0,3128822
SeismogramSynthesis,4330427,4332548909
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5011066,5110924869
PeakValCalcOkaya,0,3136942
SeismogramSynthesis,3732084,3776313365
PeakValCalcOkaya,0,3093538
SeismogramSynthesis,2536343,2537585808
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2214187,2199826098
PeakValCalcOkaya,0,3076156
SeismogramSynthesis,4559084,4662042816
PeakValCalcOkaya,0,3100417
SeismogramSynthesis,5090044,4950876963
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4737589,4739910418
PeakValCalcOkaya,0,3135252
SeismogramSynthesis,3975511,3959956042
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2150577,2140322784
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3021375,3022855473
PeakValCalcOkaya,0,3117005
SeismogramSynthesis,3485809,3357201740
PeakValCalcOkaya,0,3144345
SeismogramSynthesis,3467826,3612623960
PeakValCalcOkaya,0,3104535
SeismogramSynthesis,2137638,2244048256
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5000803,5003253393
PeakValCalcOkaya,0,3082459
SeismogramSynthesis,4503702,4626315913
PeakValCalcOkaya,0,3139442
SeismogramSynthesis,5279158,5281744787
PeakValCalcOkaya,0,3138399
SeismogramSynthesis,1995674,2111972612
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5266505,5321301275
PeakValCalcOkaya,0,3076800
SeismogramSynthesis,4220434,4200415134
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2736741,2738082003
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2057303,2058311078
PeakValCalcOkaya,0,3105214
SeismogramSynthesis,2971479,2858254636
PeakValCalcOkaya,0,3103355
SeismogramSynthesis,3632710,3634490027
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2143182,2309316101
PeakValCalcOkaya,0,3119158
SeismogramSynthesis,3185781,3235906552
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5149177,5254110075
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2606003,2631665354
PeakValCalcOkaya,0,3139792
ExtractSGT,39389984466,19674655
SeismogramSynthesis,2558523,2423963242
PeakValCalcOkaya,0,3094802
SeismogramSynthesis,3566021,3567768350
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5324747,5290537913
PeakValCalcOkaya,0,3090125
SeismogramSynthesis,3913241,3915158488
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5433815,5315938779
PeakValCalcOkaya,0,3121059
SeismogramSynthesis,3365622,3236411505
PeakValCalcOkaya,0,3104920
SeismogramSynthesis,1904203,1845103701
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2055628,2191232355
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2935828,2846108749
PeakValCalcOkaya,0,3129059
SeismogramSynthesis,4861182,4863563979
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5321404,5324011487
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4344707,4220128347
PeakValCalcOkaya,0,3091015
SeismogramSynthesis,2040538,1952642583
PeakValCalcOkaya,0,3084835
SeismogramSynthesis,4093836,3975206936
PeakValCalcOkaya,0,3114462
SeismogramSynthesis,5284042,5307567615
PeakValCalcOkaya,0,3096008
SeismogramSynthesis,3663301,3780306114
PeakValCalcOkaya,0,3094225
SeismogramSynthesis,3499835,3480595573
PeakValCalcOkaya,0,3085449
SeismogramSynthesis,3250769,3217412309
PeakValCalcOkaya,0,3121694
SeismogramSynthesis,3387724,3512915829
PeakValCalcOkaya,0,3079434
SeismogramSynthesis,5485363,5446366489
PeakValCalcOkaya,0,3115335
SeismogramSynthesis,3810988,3680276391
PeakValCalcOkaya,0,3134535
SeismogramSynthesis,2843467,2961406351
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1892201,2037361978
PeakValCalcOkaya,0,3100589
SeismogramSynthesis,3306334,3307954103
PeakValCalcOkaya,0,3118246
SeismogramSynthesis,4884340,4767650277
PeakValCalcOkaya,0,3137519
SeismogramSynthesis,3278162,3279768299
PeakValCalcOkaya,0,3085446
SeismogramSynthesis,4626901,4568684864
PeakValCalcOkaya,0,3110000
